t,key,call,dir,strong,p,price,next_price,result
1784298599999,AVAXUSDT:30m,SELL,-1,0,0.4351,6.478,6.445,hit
1784300399999,AVAXUSDT:1h,SELL,-1,0,0.4362,6.478,6.445,hit
1784297699999,LINKUSDT:5m,SELL,-1,0,0.434,8.168,8.099,hit
1784298599999,LINKUSDT:30m,NEUTRAL,0,0,0.5054,8.13,8.099,na
1784300399999,LINKUSDT:1h,SELL,-1,0,0.4207,8.132,8.099,hit
1784300699999,BTCUSDT:5m,NEUTRAL,0,0,0.537,63122.0,64058.17,na
1784302199999,BTCUSDT:30m,NEUTRAL,0,0,0.4973,63121.99,64058.18,na
1784303999999,BTCUSDT:1h,SELL,-1,0,0.4263,63121.99,64058.18,miss
1784300699999,ETHUSDT:5m,STRONG SELL,-1,1,0.3444,1819.26,1839.77,miss
1784302199999,ETHUSDT:30m,SELL,-1,0,0.4406,1819.23,1839.77,miss
1784303999999,ETHUSDT:1h,NEUTRAL,0,0,0.4871,1819.24,1839.77,na
1784300699999,SOLUSDT:5m,NEUTRAL,0,0,0.4542,74.23,75.01,na
1784302199999,SOLUSDT:30m,NEUTRAL,0,0,0.4763,74.22,75.01,na
1784303999999,SOLUSDT:1h,NEUTRAL,0,0,0.4912,74.23,75.01,na
1784300699999,BNBUSDT:5m,NEUTRAL,0,0,0.4791,561.32,566.82,na
1784302199999,BNBUSDT:30m,NEUTRAL,0,0,0.5132,561.32,566.83,na
1784303999999,BNBUSDT:1h,NEUTRAL,0,0,0.4843,561.31,566.83,na
1784300699999,XRPUSDT:5m,SELL,-1,0,0.4498,1.081,1.0883,miss
1784302199999,XRPUSDT:30m,SELL,-1,0,0.4092,1.0809,1.0883,miss
1784303999999,XRPUSDT:1h,NEUTRAL,0,0,0.5158,1.0806,1.0883,na
1784300699999,DOGEUSDT:5m,NEUTRAL,0,0,0.4944,0.0718,0.07253,na
1784302199999,DOGEUSDT:30m,STRONG SELL,-1,1,0.302,0.0718,0.07254,miss
1784303999999,DOGEUSDT:1h,SELL,-1,0,0.4492,0.07179,0.07254,miss
1784300699999,ADAUSDT:5m,SELL,-1,0,0.4053,0.1618,0.1655,miss
1784302199999,ADAUSDT:30m,SELL,-1,0,0.4293,0.1618,0.1655,miss
1784303999999,ADAUSDT:1h,SELL,-1,0,0.4043,0.1618,0.1655,miss
1784300699999,TRXUSDT:5m,BUY,1,0,0.5716,0.3229,0.323,hit
1784302199999,TRXUSDT:30m,NEUTRAL,0,0,0.4507,0.3229,0.323,na
1784303999999,TRXUSDT:1h,STRONG SELL,-1,1,0.3411,0.3229,0.3229,hit
1784300699999,AVAXUSDT:5m,SELL,-1,0,0.439,6.445,6.584,miss
1784302199999,AVAXUSDT:30m,SELL,-1,0,0.4405,6.445,6.584,miss
1784303999999,AVAXUSDT:1h,SELL,-1,0,0.3883,6.445,6.584,miss
1784300699999,LINKUSDT:5m,STRONG SELL,-1,1,0.337,8.099,8.213,miss
1784302199999,LINKUSDT:30m,NEUTRAL,0,0,0.4816,8.099,8.213,na
1784303999999,LINKUSDT:1h,SELL,-1,0,0.4416,8.099,8.213,miss
1784313899999,BTCUSDT:5m,NEUTRAL,0,0,0.5322,64058.17,64094.45,na
1784314799999,BTCUSDT:30m,NEUTRAL,0,0,0.471,64058.18,64094.45,na
1784314799999,BTCUSDT:1h,NEUTRAL,0,0,0.4706,64058.18,64094.45,na
1784313899999,ETHUSDT:5m,NEUTRAL,0,0,0.5493,1839.77,1842.02,na
1784314799999,ETHUSDT:30m,SELL,-1,0,0.4343,1839.77,1842.01,miss
1784314799999,ETHUSDT:1h,NEUTRAL,0,0,0.4583,1839.77,1842.02,na
1784313899999,SOLUSDT:5m,SELL,-1,0,0.4353,75.01,74.97,hit
1784314799999,SOLUSDT:30m,NEUTRAL,0,0,0.4844,75.01,74.97,na
1784314799999,SOLUSDT:1h,NEUTRAL,0,0,0.5112,75.01,74.97,na
1784313899999,BNBUSDT:5m,NEUTRAL,0,0,0.4675,566.82,568.53,na
1784314799999,BNBUSDT:30m,NEUTRAL,0,0,0.517,566.83,568.52,na
1784314799999,BNBUSDT:1h,NEUTRAL,0,0,0.495,566.83,568.53,na
1784313899999,XRPUSDT:5m,NEUTRAL,0,0,0.4704,1.0883,1.0894,na
1784314799999,XRPUSDT:30m,SELL,-1,0,0.4006,1.0883,1.0894,miss
1784314799999,XRPUSDT:1h,NEUTRAL,0,0,0.5092,1.0883,1.0894,na
1784313899999,DOGEUSDT:5m,NEUTRAL,0,0,0.5304,0.07253,0.07277,na
1784314799999,DOGEUSDT:30m,NEUTRAL,0,0,0.4959,0.07254,0.07277,na
1784314799999,DOGEUSDT:1h,SELL,-1,0,0.4469,0.07254,0.07277,miss
1784313899999,ADAUSDT:5m,SELL,-1,0,0.4385,0.1655,0.1666,miss
1784314799999,ADAUSDT:30m,SELL,-1,0,0.4239,0.1655,0.1666,miss
1784314799999,ADAUSDT:1h,NEUTRAL,0,0,0.4567,0.1655,0.1666,na
1784313899999,TRXUSDT:5m,STRONG SELL,-1,1,0.329,0.323,0.3229,hit
1784314799999,TRXUSDT:30m,SELL,-1,0,0.4271,0.323,0.3229,hit
1784314799999,TRXUSDT:1h,SELL,-1,0,0.4015,0.3229,0.3229,hit
1784313899999,AVAXUSDT:5m,NEUTRAL,0,0,0.4846,6.584,6.57,na
1784314799999,AVAXUSDT:30m,SELL,-1,0,0.4481,6.584,6.57,hit
1784314799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4606,6.584,6.57,na
1784313899999,LINKUSDT:5m,SELL,-1,0,0.4231,8.213,8.26,miss
1784314799999,LINKUSDT:30m,NEUTRAL,0,0,0.5215,8.213,8.26,na
1784314799999,LINKUSDT:1h,NEUTRAL,0,0,0.453,8.213,8.26,na
1784324399999,BTCUSDT:5m,SELL,-1,0,0.4053,64094.45,63958.0,hit
1784325599999,BTCUSDT:30m,NEUTRAL,0,0,0.4682,64094.45,63958.01,na
1784325599999,BTCUSDT:1h,SELL,-1,0,0.4198,64094.45,63958.01,hit
1784324399999,ETHUSDT:5m,SELL,-1,0,0.4324,1842.02,1838.85,hit
1784325599999,ETHUSDT:30m,SELL,-1,0,0.4219,1842.01,1838.85,hit
1784325599999,ETHUSDT:1h,NEUTRAL,0,0,0.4506,1842.02,1838.85,na
1784324399999,SOLUSDT:5m,NEUTRAL,0,0,0.4944,74.97,74.98,na
1784325599999,SOLUSDT:30m,SELL,-1,0,0.4439,74.97,74.99,miss
1784325599999,SOLUSDT:1h,NEUTRAL,0,0,0.4505,74.97,74.99,na
1784324399999,BNBUSDT:5m,NEUTRAL,0,0,0.5238,568.53,567.23,na
1784325599999,BNBUSDT:30m,NEUTRAL,0,0,0.4776,568.52,567.17,na
1784325599999,BNBUSDT:1h,NEUTRAL,0,0,0.5244,568.53,567.1,na
1784324399999,XRPUSDT:5m,NEUTRAL,0,0,0.4799,1.0894,1.0875,na
1784325599999,XRPUSDT:30m,STRONG SELL,-1,1,0.3496,1.0894,1.0874,hit
1784325599999,XRPUSDT:1h,NEUTRAL,0,0,0.5305,1.0894,1.0874,na
1784324399999,DOGEUSDT:5m,NEUTRAL,0,0,0.5061,0.07277,0.07248,na
1784325599999,DOGEUSDT:30m,NEUTRAL,0,0,0.4545,0.07277,0.07248,na
1784325599999,DOGEUSDT:1h,SELL,-1,0,0.4291,0.07277,0.07247,hit
1784324399999,ADAUSDT:5m,NEUTRAL,0,0,0.4924,0.1666,0.1658,na
1784325599999,ADAUSDT:30m,NEUTRAL,0,0,0.4671,0.1666,0.1658,na
1784325599999,ADAUSDT:1h,NEUTRAL,0,0,0.5111,0.1666,0.1658,na
1784324399999,TRXUSDT:5m,STRONG SELL,-1,1,0.291,0.3229,0.3228,hit
1784325599999,TRXUSDT:30m,STRONG SELL,-1,1,0.3703,0.3229,0.3229,hit
1784325599999,TRXUSDT:1h,STRONG SELL,-1,1,0.3646,0.3229,0.3228,hit
1784324399999,AVAXUSDT:5m,NEUTRAL,0,0,0.4852,6.57,6.559,na
1784325599999,AVAXUSDT:30m,NEUTRAL,0,0,0.4578,6.57,6.559,na
1784325599999,AVAXUSDT:1h,NEUTRAL,0,0,0.4781,6.57,6.559,na
1784324399999,LINKUSDT:5m,NEUTRAL,0,0,0.4603,8.26,8.235,na
1784325599999,LINKUSDT:30m,NEUTRAL,0,0,0.5125,8.26,8.235,na
1784325599999,LINKUSDT:1h,NEUTRAL,0,0,0.5037,8.26,8.235,na
1784329499999,BTCUSDT:5m,SELL,-1,0,0.447,63958.0,63950.46,hit
1784330999999,BTCUSDT:30m,SELL,-1,0,0.4429,63958.01,63950.45,hit
1784332799999,BTCUSDT:1h,NEUTRAL,0,0,0.4699,63958.01,63950.45,na
1784332799999,BTCUSDT:1d,NEUTRAL,0,0,0.4616,63079.47,63950.46,na
1784329499999,ETHUSDT:5m,SELL,-1,0,0.4239,1838.85,1846.1,miss
1784330999999,ETHUSDT:30m,STRONG SELL,-1,1,0.3594,1838.85,1846.11,miss
1784332799999,ETHUSDT:1h,NEUTRAL,0,0,0.4706,1838.85,1846.11,na
1784332799999,ETHUSDT:1d,NEUTRAL,0,0,0.5035,1828.09,1846.17,na
1784329499999,SOLUSDT:5m,NEUTRAL,0,0,0.4753,74.98,74.92,na
1784330999999,SOLUSDT:30m,SELL,-1,0,0.4374,74.99,74.92,hit
1784332799999,SOLUSDT:1h,NEUTRAL,0,0,0.4814,74.99,74.92,na
1784332799999,SOLUSDT:1d,NEUTRAL,0,0,0.4607,74.39,74.92,na
1784329499999,BNBUSDT:5m,NEUTRAL,0,0,0.5483,567.23,567.17,na
1784330999999,BNBUSDT:30m,NEUTRAL,0,0,0.503,567.17,567.17,na
1784332799999,BNBUSDT:1h,NEUTRAL,0,0,0.5024,567.1,567.17,na
1784332799999,BNBUSDT:1d,NEUTRAL,0,0,0.456,561.51,567.18,na
1784329499999,XRPUSDT:5m,NEUTRAL,0,0,0.4772,1.0875,1.0878,na
1784330999999,XRPUSDT:30m,SELL,-1,0,0.4164,1.0874,1.0878,miss
1784332799999,XRPUSDT:1h,NEUTRAL,0,0,0.5171,1.0874,1.0877,na
1784332799999,XRPUSDT:1d,SELL,-1,0,0.386,1.0785,1.0877,miss
1784329499999,DOGEUSDT:5m,NEUTRAL,0,0,0.4598,0.07248,0.0724,na
1784330999999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3775,0.07248,0.0724,hit
1784332799999,DOGEUSDT:1h,NEUTRAL,0,0,0.4668,0.07247,0.0724,na
1784332799999,DOGEUSDT:1d,NEUTRAL,0,0,0.4713,0.0717,0.0724,na
1784329499999,ADAUSDT:5m,NEUTRAL,0,0,0.4647,0.1658,0.1667,na
1784330999999,ADAUSDT:30m,STRONG SELL,-1,1,0.3425,0.1658,0.1667,miss
1784332799999,ADAUSDT:1h,NEUTRAL,0,0,0.4502,0.1658,0.1667,na
1784332799999,ADAUSDT:1d,SELL,-1,0,0.4092,0.1596,0.1667,miss
1784329499999,TRXUSDT:5m,SELL,-1,0,0.4286,0.3228,0.322,hit
1784330999999,TRXUSDT:30m,SELL,-1,0,0.4107,0.3229,0.3221,hit
1784332799999,TRXUSDT:1h,STRONG SELL,-1,1,0.3752,0.3228,0.322,hit
1784332799999,TRXUSDT:1d,NEUTRAL,0,0,0.5369,0.3228,0.322,na
1784329499999,AVAXUSDT:5m,NEUTRAL,0,0,0.4784,6.559,6.61,na
1784330999999,AVAXUSDT:30m,STRONG SELL,-1,1,0.3311,6.559,6.61,miss
1784332799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4886,6.559,6.61,na
1784332799999,AVAXUSDT:1d,NEUTRAL,0,0,0.5145,6.457,6.61,na
1784329499999,LINKUSDT:5m,NEUTRAL,0,0,0.4663,8.235,8.247,na
1784330999999,LINKUSDT:30m,SELL,-1,0,0.4263,8.235,8.247,miss
1784332799999,LINKUSDT:1h,NEUTRAL,0,0,0.5169,8.235,8.247,na
1784332799999,LINKUSDT:1d,NEUTRAL,0,0,0.4877,8.161,8.247,na
1784354099999,BTCUSDT:5m,BUY,1,0,0.5653,63950.46,64007.71,hit
1784354399999,BTCUSDT:30m,NEUTRAL,0,0,0.4727,63950.45,64007.71,na
1784354399999,BTCUSDT:1h,NEUTRAL,0,0,0.4894,63950.45,64007.71,na
1784354099999,ETHUSDT:5m,NEUTRAL,0,0,0.5057,1846.1,1845.02,na
1784354399999,ETHUSDT:30m,SELL,-1,0,0.4216,1846.11,1845.02,hit
1784354399999,ETHUSDT:1h,SELL,-1,0,0.441,1846.11,1845.02,hit
1784354099999,SOLUSDT:5m,NEUTRAL,0,0,0.4634,74.92,74.87,na
1784354399999,SOLUSDT:30m,SELL,-1,0,0.4197,74.92,74.87,hit
1784354399999,SOLUSDT:1h,NEUTRAL,0,0,0.5192,74.92,74.87,na
1784354099999,BNBUSDT:5m,NEUTRAL,0,0,0.5065,567.17,568.81,na
1784354399999,BNBUSDT:30m,NEUTRAL,0,0,0.4728,567.17,568.82,na
1784354399999,BNBUSDT:1h,NEUTRAL,0,0,0.4954,567.17,568.82,na
1784354099999,XRPUSDT:5m,SELL,-1,0,0.4468,1.0878,1.0872,hit
1784354399999,XRPUSDT:30m,NEUTRAL,0,0,0.5206,1.0878,1.0872,na
1784354399999,XRPUSDT:1h,NEUTRAL,0,0,0.5107,1.0877,1.0872,na
1784354099999,DOGEUSDT:5m,SELL,-1,0,0.4168,0.0724,0.07221,hit
1784354399999,DOGEUSDT:30m,SELL,-1,0,0.4415,0.0724,0.07221,hit
1784354399999,DOGEUSDT:1h,SELL,-1,0,0.4264,0.0724,0.07221,hit
1784354099999,ADAUSDT:5m,STRONG SELL,-1,1,0.3766,0.1667,0.1659,hit
1784354399999,ADAUSDT:30m,STRONG SELL,-1,1,0.3777,0.1667,0.1659,hit
1784354399999,ADAUSDT:1h,NEUTRAL,0,0,0.4724,0.1667,0.1659,na
1784354099999,TRXUSDT:5m,SELL,-1,0,0.4339,0.322,0.3233,miss
1784354399999,TRXUSDT:30m,SELL,-1,0,0.3932,0.3221,0.3234,miss
1784354399999,TRXUSDT:1h,SELL,-1,0,0.4002,0.322,0.3234,miss
1784354099999,AVAXUSDT:5m,NEUTRAL,0,0,0.4656,6.61,6.546,na
1784354399999,AVAXUSDT:30m,NEUTRAL,0,0,0.4555,6.61,6.546,na
1784354399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4858,6.61,6.546,na
1784354099999,LINKUSDT:5m,NEUTRAL,0,0,0.4883,8.247,8.262,na
1784354399999,LINKUSDT:30m,NEUTRAL,0,0,0.486,8.247,8.262,na
1784354399999,LINKUSDT:1h,NEUTRAL,0,0,0.4866,8.247,8.262,na
1784371799999,BTCUSDT:5m,BUY,1,0,0.6099,64007.71,64164.0,hit
1784372399999,BTCUSDT:30m,NEUTRAL,0,0,0.4514,64007.71,64161.55,na
1784372399999,BTCUSDT:1h,NEUTRAL,0,0,0.5202,64007.71,64161.53,na
1784371799999,ETHUSDT:5m,BUY,1,0,0.5645,1845.02,1845.08,hit
1784372399999,ETHUSDT:30m,SELL,-1,0,0.4491,1845.02,1845.09,miss
1784372399999,ETHUSDT:1h,SELL,-1,0,0.399,1845.02,1845.08,miss
1784371799999,SOLUSDT:5m,NEUTRAL,0,0,0.5307,74.87,74.88,na
1784372399999,SOLUSDT:30m,SELL,-1,0,0.4453,74.87,74.88,miss
1784372399999,SOLUSDT:1h,NEUTRAL,0,0,0.4796,74.87,74.88,na
1784371799999,BNBUSDT:5m,SELL,-1,0,0.4267,568.81,570.73,miss
1784372399999,BNBUSDT:30m,NEUTRAL,0,0,0.5017,568.82,570.73,na
1784372399999,BNBUSDT:1h,NEUTRAL,0,0,0.5016,568.82,570.74,na
1784371799999,XRPUSDT:5m,NEUTRAL,0,0,0.4512,1.0872,1.088,na
1784372399999,XRPUSDT:30m,SELL,-1,0,0.3846,1.0872,1.088,miss
1784372399999,XRPUSDT:1h,NEUTRAL,0,0,0.5084,1.0872,1.088,na
1784371799999,DOGEUSDT:5m,SELL,-1,0,0.3863,0.07221,0.07226,miss
1784372399999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3432,0.07221,0.07226,miss
1784372399999,DOGEUSDT:1h,NEUTRAL,0,0,0.4582,0.07221,0.07227,na
1784371799999,ADAUSDT:5m,SELL,-1,0,0.4356,0.1659,0.1647,hit
1784372399999,ADAUSDT:30m,SELL,-1,0,0.4338,0.1659,0.1647,hit
1784372399999,ADAUSDT:1h,SELL,-1,0,0.4162,0.1659,0.1647,hit
1784371799999,TRXUSDT:5m,STRONG SELL,-1,1,0.3552,0.3233,0.3241,miss
1784372399999,TRXUSDT:30m,STRONG SELL,-1,1,0.3548,0.3234,0.3241,miss
1784372399999,TRXUSDT:1h,SELL,-1,0,0.382,0.3234,0.3241,miss
1784371799999,AVAXUSDT:5m,SELL,-1,0,0.4342,6.546,6.564,miss
1784372399999,AVAXUSDT:30m,SELL,-1,0,0.4258,6.546,6.564,miss
1784372399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4632,6.546,6.564,na
1784371799999,LINKUSDT:5m,SELL,-1,0,0.4318,8.262,8.304,miss
1784372399999,LINKUSDT:30m,NEUTRAL,0,0,0.4752,8.262,8.304,na
1784372399999,LINKUSDT:1h,NEUTRAL,0,0,0.4973,8.262,8.304,na
1784385599999,BTCUSDT:5m,SELL,-1,0,0.4312,64164.0,64421.74,miss
1784386799999,BTCUSDT:30m,NEUTRAL,0,0,0.4578,64161.55,64421.73,na
1784386799999,BTCUSDT:1h,BUY,1,0,0.5541,64161.53,64421.73,hit
1784385599999,ETHUSDT:5m,BUY,1,0,0.5805,1845.08,1848.25,hit
1784386799999,ETHUSDT:30m,SELL,-1,0,0.4444,1845.09,1848.25,miss
1784386799999,ETHUSDT:1h,SELL,-1,0,0.4165,1845.08,1848.25,miss
1784385599999,SOLUSDT:5m,STRONG SELL,-1,1,0.3552,74.88,75.3,miss
1784386799999,SOLUSDT:30m,SELL,-1,0,0.4398,74.88,75.3,miss
1784386799999,SOLUSDT:1h,NEUTRAL,0,0,0.5129,74.88,75.3,na
1784385599999,BNBUSDT:5m,NEUTRAL,0,0,0.5333,570.73,572.09,na
1784386799999,BNBUSDT:30m,NEUTRAL,0,0,0.4637,570.73,572.07,na
1784386799999,BNBUSDT:1h,NEUTRAL,0,0,0.55,570.74,572.08,na
1784385599999,XRPUSDT:5m,SELL,-1,0,0.4188,1.088,1.092,miss
1784386799999,XRPUSDT:30m,SELL,-1,0,0.4059,1.088,1.0921,miss
1784386799999,XRPUSDT:1h,NEUTRAL,0,0,0.5313,1.088,1.0921,na
1784385599999,DOGEUSDT:5m,NEUTRAL,0,0,0.4702,0.07226,0.07237,na
1784386799999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3668,0.07226,0.07237,miss
1784386799999,DOGEUSDT:1h,NEUTRAL,0,0,0.4671,0.07227,0.07237,na
1784385599999,ADAUSDT:5m,NEUTRAL,0,0,0.4995,0.1647,0.165,na
1784386799999,ADAUSDT:30m,SELL,-1,0,0.4483,0.1647,0.165,miss
1784386799999,ADAUSDT:1h,SELL,-1,0,0.4422,0.1647,0.165,miss
1784385599999,TRXUSDT:5m,STRONG SELL,-1,1,0.263,0.3241,0.3239,hit
1784386799999,TRXUSDT:30m,STRONG SELL,-1,1,0.3494,0.3241,0.3239,hit
1784386799999,TRXUSDT:1h,STRONG SELL,-1,1,0.3786,0.3241,0.3239,hit
1784385599999,AVAXUSDT:5m,SELL,-1,0,0.4288,6.564,6.568,miss
1784386799999,AVAXUSDT:30m,SELL,-1,0,0.3924,6.564,6.568,miss
1784386799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4978,6.564,6.568,na
1784385599999,LINKUSDT:5m,BUY,1,0,0.5561,8.304,8.302,miss
1784386799999,LINKUSDT:30m,NEUTRAL,0,0,0.4513,8.304,8.302,na
1784386799999,LINKUSDT:1h,NEUTRAL,0,0,0.4949,8.304,8.301,na
1784396699999,BTCUSDT:5m,BUY,1,0,0.5715,64421.74,64642.0,hit
1784397599999,BTCUSDT:30m,BUY,1,0,0.558,64421.73,64642.01,hit
1784397599999,BTCUSDT:1h,NEUTRAL,0,0,0.477,64421.73,64642.0,na
1784396699999,ETHUSDT:5m,BUY,1,0,0.5594,1848.25,1859.4,hit
1784397599999,ETHUSDT:30m,BUY,1,0,0.5527,1848.25,1859.4,hit
1784397599999,ETHUSDT:1h,SELL,-1,0,0.3832,1848.25,1859.4,miss
1784396699999,SOLUSDT:5m,NEUTRAL,0,0,0.5109,75.3,75.44,na
1784397599999,SOLUSDT:30m,STRONG SELL,-1,1,0.3686,75.3,75.45,miss
1784397599999,SOLUSDT:1h,NEUTRAL,0,0,0.5435,75.3,75.44,na
1784396699999,BNBUSDT:5m,NEUTRAL,0,0,0.5436,572.09,571.61,na
1784397599999,BNBUSDT:30m,SELL,-1,0,0.4472,572.07,571.62,hit
1784397599999,BNBUSDT:1h,NEUTRAL,0,0,0.5321,572.08,571.62,na
1784396699999,XRPUSDT:5m,NEUTRAL,0,0,0.4674,1.092,1.0948,na
1784397599999,XRPUSDT:30m,BUY,1,0,0.5528,1.0921,1.0948,hit
1784397599999,XRPUSDT:1h,NEUTRAL,0,0,0.5386,1.0921,1.0947,na
1784396699999,DOGEUSDT:5m,BUY,1,0,0.5593,0.07237,0.07242,hit
1784397599999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3099,0.07237,0.07243,miss
1784397599999,DOGEUSDT:1h,SELL,-1,0,0.4282,0.07237,0.07243,miss
1784396699999,ADAUSDT:5m,SELL,-1,0,0.4236,0.165,0.1666,miss
1784397599999,ADAUSDT:30m,NEUTRAL,0,0,0.4761,0.165,0.1666,na
1784397599999,ADAUSDT:1h,SELL,-1,0,0.4238,0.165,0.1666,miss
1784396699999,TRXUSDT:5m,STRONG SELL,-1,1,0.3478,0.3239,0.3262,miss
1784397599999,TRXUSDT:30m,SELL,-1,0,0.3804,0.3239,0.3261,miss
1784397599999,TRXUSDT:1h,SELL,-1,0,0.4031,0.3239,0.3262,miss
1784396699999,AVAXUSDT:5m,SELL,-1,0,0.4492,6.568,6.576,miss
1784397599999,AVAXUSDT:30m,SELL,-1,0,0.4375,6.568,6.576,miss
1784397599999,AVAXUSDT:1h,SELL,-1,0,0.4188,6.568,6.576,miss
1784396699999,LINKUSDT:5m,SELL,-1,0,0.4166,8.302,8.351,miss
1784397599999,LINKUSDT:30m,NEUTRAL,0,0,0.5311,8.302,8.351,na
1784397599999,LINKUSDT:1h,NEUTRAL,0,0,0.5345,8.301,8.351,na
1784406599999,BTCUSDT:5m,NEUTRAL,0,0,0.5091,64642.0,64810.01,na
1784406599999,BTCUSDT:30m,NEUTRAL,0,0,0.4796,64642.01,64810.0,na
1784408399999,BTCUSDT:1h,SELL,-1,0,0.4384,64642.0,64810.01,miss
1784406599999,ETHUSDT:5m,SELL,-1,0,0.4397,1859.4,1861.85,miss
1784406599999,ETHUSDT:30m,SELL,-1,0,0.4022,1859.4,1861.84,miss
1784408399999,ETHUSDT:1h,SELL,-1,0,0.3906,1859.4,1861.84,miss
1784406599999,SOLUSDT:5m,NEUTRAL,0,0,0.4914,75.44,75.51,na
1784406599999,SOLUSDT:30m,STRONG SELL,-1,1,0.32,75.45,75.51,miss
1784408399999,SOLUSDT:1h,NEUTRAL,0,0,0.494,75.44,75.51,na
1784406599999,BNBUSDT:5m,NEUTRAL,0,0,0.5354,571.61,570.48,na
1784406599999,BNBUSDT:30m,NEUTRAL,0,0,0.4598,571.62,570.48,na
1784408399999,BNBUSDT:1h,NEUTRAL,0,0,0.5267,571.62,570.48,na
1784406599999,XRPUSDT:5m,NEUTRAL,0,0,0.4879,1.0948,1.0926,na
1784406599999,XRPUSDT:30m,STRONG SELL,-1,1,0.3021,1.0948,1.0926,hit
1784408399999,XRPUSDT:1h,NEUTRAL,0,0,0.5443,1.0947,1.0926,na
1784406599999,DOGEUSDT:5m,STRONG SELL,-1,1,0.3572,0.07242,0.07249,miss
1784406599999,DOGEUSDT:30m,SELL,-1,0,0.4181,0.07243,0.07249,miss
1784408399999,DOGEUSDT:1h,SELL,-1,0,0.4268,0.07243,0.07249,miss
1784406599999,ADAUSDT:5m,SELL,-1,0,0.4112,0.1666,0.1667,miss
1784406599999,ADAUSDT:30m,NEUTRAL,0,0,0.5308,0.1666,0.1667,na
1784408399999,ADAUSDT:1h,SELL,-1,0,0.4248,0.1666,0.1667,miss
1784406599999,TRXUSDT:5m,STRONG SELL,-1,1,0.3566,0.3262,0.3258,hit
1784406599999,TRXUSDT:30m,SELL,-1,0,0.3993,0.3261,0.3258,hit
1784408399999,TRXUSDT:1h,SELL,-1,0,0.3994,0.3262,0.3258,hit
1784406599999,AVAXUSDT:5m,NEUTRAL,0,0,0.4585,6.576,6.585,na
1784406599999,AVAXUSDT:30m,SELL,-1,0,0.4337,6.576,6.585,miss
1784408399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4598,6.576,6.585,na
1784406599999,LINKUSDT:5m,NEUTRAL,0,0,0.5331,8.351,8.352,na
1784406599999,LINKUSDT:30m,SELL,-1,0,0.4165,8.351,8.352,miss
1784408399999,LINKUSDT:1h,NEUTRAL,0,0,0.5366,8.351,8.352,na
1784417999999,BTCUSDT:5m,NEUTRAL,0,0,0.4522,64810.01,64746.49,na
1784419199999,BTCUSDT:30m,SELL,-1,0,0.402,64810.0,64746.5,hit
1784419199999,BTCUSDT:1h,NEUTRAL,0,0,0.4872,64810.01,64746.5,na
1784419199999,BTCUSDT:1d,NEUTRAL,0,0,0.4536,63950.46,64746.49,na
1784417999999,ETHUSDT:5m,SELL,-1,0,0.4138,1861.85,1870.59,miss
1784419199999,ETHUSDT:30m,SELL,-1,0,0.4013,1861.84,1870.59,miss
1784419199999,ETHUSDT:1h,SELL,-1,0,0.4075,1861.84,1869.68,miss
1784419199999,ETHUSDT:1d,NEUTRAL,0,0,0.5333,1846.17,1869.68,na
1784417999999,SOLUSDT:5m,NEUTRAL,0,0,0.5124,75.51,76.19,na
1784419199999,SOLUSDT:30m,STRONG SELL,-1,1,0.2998,75.51,76.2,miss
1784419199999,SOLUSDT:1h,NEUTRAL,0,0,0.4931,75.51,76.2,na
1784419199999,SOLUSDT:1d,NEUTRAL,0,0,0.4647,74.92,76.2,na
1784417999999,BNBUSDT:5m,SELL,-1,0,0.4222,570.48,569.16,hit
1784419199999,BNBUSDT:30m,SELL,-1,0,0.4169,570.48,569.16,hit
1784419199999,BNBUSDT:1h,NEUTRAL,0,0,0.5208,570.48,569.16,na
1784419199999,BNBUSDT:1d,NEUTRAL,0,0,0.4783,567.18,569.15,na
1784417999999,XRPUSDT:5m,NEUTRAL,0,0,0.4757,1.0926,1.0961,na
1784419199999,XRPUSDT:30m,STRONG SELL,-1,1,0.2866,1.0926,1.0961,miss
1784419199999,XRPUSDT:1h,BUY,1,0,0.5537,1.0926,1.0961,hit
1784419199999,XRPUSDT:1d,SELL,-1,0,0.3823,1.0877,1.0961,miss
1784417999999,DOGEUSDT:5m,SELL,-1,0,0.4326,0.07249,0.07255,miss
1784419199999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3437,0.07249,0.07255,miss
1784419199999,DOGEUSDT:1h,SELL,-1,0,0.4337,0.07249,0.07255,miss
1784419199999,DOGEUSDT:1d,SELL,-1,0,0.4432,0.0724,0.07255,miss
1784417999999,ADAUSDT:5m,SELL,-1,0,0.436,0.1667,0.1658,hit
1784419199999,ADAUSDT:30m,NEUTRAL,0,0,0.4749,0.1667,0.1658,na
1784419199999,ADAUSDT:1h,SELL,-1,0,0.4441,0.1667,0.1658,hit
1784419199999,ADAUSDT:1d,STRONG SELL,-1,1,0.3785,0.1667,0.1658,hit
